RAJ2000,DEJ2000,cst,type
306.0442261111111,5.9019737,AQL,I
306.05420999999996,4.9020238,AQL,I
306.0641955555555,3.9020729,AQL,I
306.07415249999997,2.9021223,AQL,I
306.0791011111111,2.4021468,AQL,O
307.0793730555555,2.4120035,AQL,I
308.0795294444444,2.4217334,AQL,I
309.07982861111105,2.4313359,AQL,I
309.57987749999995,2.4360874,AQL,O
309.5893769444444,1.4361323,AQL,I
309.59884638888883,0.4361772,AQL,O
309.6083161111111,-0.563778,AQL,I
309.6177869444444,-1.5637331,AQL,I
309.62725638888884,-2.5636883,AQL,I
309.6367544444444,-3.5636432,AQL,I
309.6462825,-4.5635982,AQL,I
309.6558088888888,-5.5635533,AQL,I
309.66539388888884,-6.563508,AQL,I
309.67500749999994,-7.5634623,AQL,I
309.6846480555555,-8.5634165,AQL,O
308.6859511111111,-8.5729389,AQL,I
307.6870830555555,-8.582592,AQL,I
306.68821361111105,-8.5923729,AQL,I
305.6894594444444,-8.6022758,AQL,I
304.69053305555553,-8.6123018,AQL,I
303.69154944444443,-8.6224461,AQL,I
302.6927086111111,-8.6327038,AQL,I
301.69369638888884,-8.643075,AQL,O
301.70439749999997,-9.6430187,AQL,I
301.7151838888889,-10.6429625,AQL,I
301.7260261111111,-11.6429062,AQL,I
301.7263694444444,-11.6762342,AQL,O
300.7276725,-11.6867104,AQL,I
299.7290894444444,-11.6972904,AQL,I
298.73033555555554,-11.7079744,AQL,I
297.7314944444444,-11.7187586,AQL,I
296.73279749999995,-11.7296362,AQL,I
295.73389944444443,-11.7406082,AQL,I
294.7349744444444,-11.7516699,AQL,I
293.7361336111111,-11.7628155,AQL,I
292.73712138888885,-11.774045,AQL,I
291.73808111111106,-11.7853546,AQL,I
290.7391544444444,-11.7967367,AQL,I
289.7400286111111,-11.8081942,AQL,I
288.74084388888883,-11.8197193,AQL,I
287.74177499999996,-11.8313084,AQL,I
286.74250638888884,-11.8429613,AQL,I
285.7432363888889,-11.8546724,AQL,I
284.7440536111111,-11.866436,AQL,O
284.73177888888887,-10.8665075,AQL,I
284.71959138888883,-9.86658,AQL,I
284.70746111111106,-8.8666515,AQL,I
284.69541611111106,-7.8667231,AQL,I
284.68339944444443,-6.8667936,AQL,I
284.6714686111111,-5.8668642,AQL,I
284.6595675,-4.8669343,AQL,I
284.6476936111111,-3.8670044,AQL,I
284.6472930555555,-3.8336766,AQL,O
283.64748,-3.8454983,AQL,I
282.6476955555555,-3.8573668,AQL,I
281.64802499999996,-3.8692768,AQL,I
280.6482119444444,-3.8812284,AQL,I
280.39818749999995,-3.884223,AQL,O
249.03468138888886,-60.2644577,ARA,O
248.99053499999997,-59.2647018,ARA,I
248.94890861111108,-58.2649345,ARA,I
248.9095694444444,-57.2651558,ARA,I
248.87228999999996,-56.2653656,ARA,I
248.83692749999997,-55.2655602,ARA,I
248.80328249999997,-54.2657509,ARA,I
248.77123805555553,-53.2659302,ARA,I
248.74068305555554,-52.2661018,ARA,I
248.71144361111106,-51.2662659,ARA,I
248.68346249999996,-50.2664223,ARA,I
248.65662611111108,-49.266571,ARA,I
248.63087694444442,-48.266716,ARA,I
248.60609999999997,-47.2668533,ARA,I
248.5822394444444,-46.2669868,ARA,I
248.57062361111107,-45.7670517,ARA,O
249.57521388888887,-45.755764,ARA,I
250.57960499999996,-45.7444,ARA,I
251.58365249999997,-45.7329674,ARA,I
252.5876144444444,-45.7214584,ARA,I
253.59137555555552,-45.7098846,ARA,I
254.59479305555553,-45.6982498,ARA,I
255.5981536111111,-45.686554,ARA,I
256.60128611111105,-45.6748009,ARA,I
257.60404638888883,-45.663002,ARA,I
258.6067486111111,-45.6511497,ARA,I
259.60925111111106,-45.6392517,ARA,I
260.61138138888884,-45.6273155,ARA,I
261.613455,-45.6153374,ARA,I
262.61529888888884,-45.6033287,ARA,I
263.61677111111106,-45.5912895,ARA,I
264.61821611111105,-45.5792236,ARA,I
265.61940138888883,-45.567131,ARA,I
266.62024499999995,-45.555027,ARA,I
267.6210013888888,-45.5429001,ARA,I
268.6215586111111,-45.5307655,ARA,I
269.62177361111105,-45.5186234,ARA,I
269.80928388888884,-45.516346,ARA,O
270.80938361111106,-45.5041962,ARA,I
271.8092536111111,-45.4920464,ARA,I
272.3090175,-45.4859734,ARA,O
272.334165,-46.4858246,ARA,I
272.36028611111107,-47.4856644,ARA,I
272.38740888888884,-48.4855003,ARA,I
272.4156194444444,-49.4853287,ARA,I
272.44500138888884,-50.4851494,ARA,I
272.4756436111111,-51.4849625,ARA,I
272.5076863888888,-52.4847679,ARA,I
272.54121749999996,-53.4845657,ARA,I
272.5763505555555,-54.4843521,ARA,I
272.61325805555555,-55.484127,ARA,I
272.65208249999995,-56.4838943,ARA,I
272.67225305555553,-56.9837723,ARA,O
271.67272499999996,-56.9959183,ARA,I
270.6730275,-57.0080643,ARA,I
269.67284249999994,-57.0202141,ARA,I
268.67234249999996,-57.0323563,ARA,I
267.67167138888885,-57.0444908,ARA,I
266.67051305555555,-57.0566177,ARA,I
265.66901249999995,-57.0687256,ARA,I
265.1681894444444,-57.0747757,ARA,O
265.21018944444444,-58.0745201,ARA,I
265.25456388888887,-59.0742531,ARA,I
265.3016280555555,-60.0739708,ARA,I
265.3516394444444,-61.0736694,ARA,I
265.4048819444444,-62.0733414,ARA,I
265.46178749999996,-63.0730019,ARA,I
265.52272805555555,-64.0726318,ARA,I
265.5881880555555,-65.0722427,ARA,I
265.65876888888886,-66.0718155,ARA,I
265.73513111111106,-67.0713577,ARA,I
265.77572861111105,-67.571106,ARA,O
264.77291111111106,-67.5831985,ARA,I
263.76975,-67.5952682,ARA,I
262.76590361111107,-67.6073151,ARA,I
261.76154111111106,-67.6193314,ARA,I
260.7568080555555,-67.6313095,ARA,I
259.7514436111111,-67.6432495,ARA,I
258.74553749999995,-67.655159,ARA,I
258.2424825,-67.661087,ARA,O
257.23583249999996,-67.6729279,ARA,I
256.22880888888886,-67.6847076,ARA,I
255.72498305555553,-67.6905823,ARA,O
255.64750638888884,-66.6910324,ARA,I
255.57606749999997,-65.6914444,ARA,I
255.54239249999998,-65.1916428,ARA,O
254.53539888888886,-65.2033386,ARA,I
254.28351444444442,-65.2062531,ARA,O
254.2201994444444,-64.2066116,ARA,I
254.19513749999996,-63.7900925,ARA,O
253.18788611111108,-63.8017044,ARA,I
252.18037638888885,-63.8132477,ARA,I
251.67632111111106,-63.8189964,ARA,O
251.61984444444442,-62.8193169,ARA,I
251.56705805555552,-61.8196182,ARA,I
251.53784694444442,-61.2364578,ARA,O
250.53053861111107,-61.2478905,ARA,I
249.52271388888886,-61.2592506,ARA,I
249.08162999999996,-61.2641945,ARA,O
49.94514611111111,10.3724642,ARI,I
48.94369805555555,10.3815842,ARI,I
47.94222305555555,10.3905621,ARI,I
46.94086805555555,10.399394,ARI,I
45.93933138888888,10.4080801,ARI,I
44.93776499999999,10.4166164,ARI,I
43.93632611111111,10.4249992,ARI,I
42.93469944444444,10.4332285,ARI,I
41.933051944444436,10.4413004,ARI,I
40.931528888888884,10.4492102,ARI,I
39.92982444444444,10.4569597,ARI,I
38.92809444444444,10.4645443,ARI,I
37.92649194444444,10.471961,ARI,I
36.9247125,10.4792089,ARI,I
35.922907499999994,10.4862852,ARI,I
34.92123444444444,10.493187,ARI,I
33.91938,10.4999142,ARI,I
32.91750611111111,10.5064631,ARI,I
31.915762499999996,10.5128307,ARI,I
31.665247499999996,10.5143948,ARI,O
30.663323888888886,10.5205364,ARI,I
29.661532499999996,10.5264931,ARI,I
28.659569999999995,10.5322638,ARI,I
27.657584999999997,10.5378466,ARI,I
26.655733611111106,10.5432396,ARI,O
26.661223611111108,11.5432253,ARI,I
26.666752499999998,12.543211,ARI,I
26.672324999999997,13.5431957,ARI,I
26.677942499999997,14.5431814,ARI,I
26.683612499999995,15.5431671,ARI,I
26.689336388888886,16.5431519,ARI,I
26.69512194444444,17.5431347,ARI,I
26.700970555555553,18.5431213,ARI,I
26.706889444444442,19.5431042,ARI,I
26.71288194444444,20.5430889,ARI,I
26.718952499999997,21.5430737,ARI,I
26.72510694444444,22.5430565,ARI,I
26.731351388888886,23.5430393,ARI,I
26.737691944444443,24.5430241,ARI,I
26.74413444444444,25.5430069,ARI,I
26.744674444444442,25.6263351,ARI,O
27.74971805555555,25.6209259,ARI,I
28.754864999999995,25.615324,ARI,I
29.75995944444444,25.6095352,ARI,I
30.513711111111107,25.6050701,ARI,O
30.52114194444444,26.6050472,ARI,I
30.52870194444444,27.6050262,ARI,I
30.530616111111108,27.8550186,ARI,O
31.53598944444444,27.8489037,ARI,I
32.54145444444444,27.8426018,ARI,I
33.546856388888884,27.8361206,ARI,I
34.552048611111104,27.8294601,ARI,I
35.55732305555555,27.8226223,ARI,I
36.562531388888885,27.8156071,ARI,I
37.56752694444444,27.8084221,ARI,I
38.07014861111111,27.8047638,ARI,O
38.0795925,28.8047314,ARI,I
38.08922111111111,29.804697,ARI,I
38.099041388888885,30.8046589,ARI,I
38.10319361111111,31.2213154,ARI,O
39.10883555555555,31.2138691,ARI,I
40.11454638888888,31.206255,ARI,I
41.120173611111106,31.1984749,ARI,I
42.125566388888885,31.1905346,ARI,I
42.62837999999999,31.1865025,ARI,O
43.633643888888884,31.1783218,ARI,I
44.63896361111111,31.1699848,ARI,I
45.64419444444444,31.1614933,ARI,I
46.64918694444444,31.1528511,ARI,I
47.65422749999999,31.1440601,ARI,I
48.65917638888888,31.1351223,ARI,I
49.66388249999999,31.1260452,ARI,I
50.668633611111105,31.1168251,ARI,I
51.67328555555555,31.1074677,ARI,I
52.426668055555545,31.1003609,ARI,O
52.41387305555555,30.10042,ARI,I
52.401329999999994,29.1004791,ARI,I
52.3890286111111,28.1005383,ARI,I
52.376954999999995,27.1005955,ARI,I
52.36509611111111,26.1006508,ARI,I
52.35343638888888,25.1007061,ARI,I
52.341967499999996,24.1007614,ARI,I
52.33067388888888,23.1008148,ARI,I
52.31955138888888,22.1008682,ARI,I
52.3085836111111,21.1009197,ARI,I
52.29776111111111,20.1009712,ARI,I
52.29062249999999,19.4343338,ARI,O
51.287948888888884,19.4437752,ARI,I
51.03723444444444,19.4461136,ARI,O
51.026819999999994,18.4461632,ARI,I
51.01653138888888,17.4462109,ARI,I
51.00635249999999,16.4462585,ARI,I
50.9962786111111,15.4463053,ARI,I
50.98630055555555,14.446352,ARI,I
50.976412499999995,13.4463978,ARI,I
50.966605555555546,12.4464436,ARI,I
50.956875,11.4464884,ARI,I
50.94721194444444,10.4465332,ARI,I
50.946411111111104,10.3632069,ARI,O
69.4869375,30.921875,AUR,O
69.50244444444444,31.9217854,AUR,I
69.51828749999999,32.9216957,AUR,I
69.5344875,33.9216042,AUR,I
69.55108194444443,34.9215088,AUR,I
69.56807555555555,35.9214172,AUR,I
69.57384138888888,36.254715,AUR,O
70.57696638888888,36.243351,AUR,I
71.57979749999998,36.2319145,AUR,I
72.45734388888889,36.2218513,AUR,O
72.47524805555554,37.2217445,AUR,I
72.49362305555555,38.2216415,AUR,I
72.51252,39.2215309,AUR,I
72.53195999999998,40.2214203,AUR,I
72.55198055555555,41.2213058,AUR,I
72.57262194444444,42.2211876,AUR,I
72.59392944444444,43.2210617,AUR,I
72.615945,44.2209358,AUR,I
72.63872555555555,45.2208061,AUR,I
72.6623161111111,46.2206688,AUR,I
72.68679138888888,47.2205276,AUR,I
72.71219694444443,48.2203827,AUR,I
72.73861944444444,49.2202301,AUR,I
72.76613388888887,50.2200737,AUR,I
72.79483055555555,51.2199097,AUR,I
72.82479305555555,52.2197342,AUR,I
72.840285,52.7196465,AUR,O
73.84489805555555,52.7080574,AUR,I
74.84939555555555,52.6964073,AUR,I
75.85361555555555,52.6846962,AUR,I
76.8574125,52.6729317,AUR,I
77.48476194444443,52.665554,AUR,O
77.51754305555555,53.6653595,AUR,I
77.5519111111111,54.6651573,AUR,I
77.58801,55.6649437,AUR,I
77.60676444444444,56.1648331,AUR,O
78.61071888888888,56.1529808,AUR,I
79.61422194444444,56.1410866,AUR,I
80.61755388888888,56.1291466,AUR,I
81.6205711111111,56.1171722,AUR,I
82.62312444444443,56.1051636,AUR,I
83.62551138888888,56.0931206,AUR,I
84.62759249999999,56.0810547,AUR,I
85.6292086111111,56.0689659,AUR,I
86.63065194444444,56.0568581,AUR,I
87.63178055555555,56.044735,AUR,I
88.63244555555555,56.0326004,AUR,I
89.63294555555554,56.0204544,AUR,I
90.63313055555554,56.0083046,AUR,I
91.63285055555555,55.9961586,AUR,I
92.63242055555554,55.9840126,AUR,I
93.63166055555554,55.9718742,AUR,I
94.1310886111111,55.9658089,AUR,O
94.09330805555554,54.9660339,AUR,I
94.05736638888888,53.9662552,AUR,O
95.0562436111111,53.9541321,AUR,I
96.05469,53.942028,AUR,I
97.05298638888888,53.9299393,AUR,I
98.05101138888888,53.9178734,AUR,I
99.04858638888888,53.905838,AUR,I
100.04603111111109,53.8938293,AUR,O
100.0122136111111,52.8940315,AUR,I
99.97992749999999,51.8942223,AUR,I
99.94904249999999,50.894413,AUR,I
99.91945944444443,49.8945885,AUR,O
100.91702694444443,49.8826103,AUR,I
101.91419388888887,49.8706703,AUR,I
102.91126805555554,49.8587685,AUR,I
103.90809749999998,49.8469124,AUR,I
104.4063586111111,49.8410034,AUR,O
104.37844944444443,48.8411674,AUR,I
104.35162805555554,47.8413277,AUR,I
104.32582805555555,46.8414803,AUR,I
104.30096694444443,45.8416252,AUR,I
104.27698361111109,44.8417702,AUR,I
104.26530305555555,44.3418388,AUR,O
105.26241305555554,44.3300476,AUR,I
106.25917194444443,44.3183136,AUR,I
107.25588749999999,44.306633,AUR,I
108.25240361111109,44.2950096,AUR,I
109.24857611111109,44.2834549,AUR,I
110.24471249999999,44.2719612,AUR,I
111.24064944444443,44.26054,AUR,I
112.23624888888888,44.2491951,AUR,I
112.73412444444443,44.2435493,AUR,O
112.71243138888887,43.2436714,AUR,I
112.69144499999999,42.2437897,AUR,I
112.6711111111111,41.2439079,AUR,I
112.65139055555554,40.2440186,AUR,I
112.63224305555553,39.2441292,AUR,I
112.61363249999998,38.2442322,AUR,I
112.59552888888888,37.2443314,AUR,I
112.57789805555554,36.2444344,AUR,I
112.5607186111111,35.2445297,AUR,O
111.56385138888888,35.2558556,AUR,I
110.56685694444442,35.2672501,AUR,I
109.56986249999999,35.278717,AUR,I
108.57258138888888,35.2902565,AUR,I
107.57515638888887,35.301857,AUR,I
106.57774638888887,35.3135185,AUR,I
105.58003638888887,35.3252373,AUR,I
104.58218388888888,35.3370132,AUR,I
103.58433749999999,35.348835,AUR,I
102.58619111111109,35.3607063,AUR,I
101.58790805555554,35.3726196,AUR,I
100.58961888888888,35.3845711,AUR,I
100.09027638888888,35.390564,AUR,O
100.07242499999998,34.3906708,AUR,I
100.0550011111111,33.3907776,AUR,I
100.03797749999998,32.3908768,AUR,I
100.02131999999999,31.3909779,AUR,I
100.00501805555554,30.391077,AUR,I
99.98903999999999,29.3911724,AUR,I
99.97337555555555,28.3912659,AUR,I
99.96565805555554,27.8913116,AUR,O
98.9668036111111,27.9033203,AUR,I
97.96768499999999,27.9153614,AUR,I
96.9684511111111,27.9274292,AUR,I
95.96925888888887,27.939518,AUR,I
94.96981194444443,27.9516258,AUR,I
93.97024805555554,27.9637508,AUR,I
92.97072888888887,27.9758854,AUR,I
91.97093694444443,27.9880295,AUR,I
90.9710311111111,28.0001793,AUR,I
90.22107138888887,28.0092907,AUR,O
90.22890305555555,28.509243,AUR,O
89.22895499999998,28.521389,AUR,I
88.22873999999999,28.5335293,AUR,I
87.228405,28.5456619,AUR,I
86.2281136111111,28.5577793,AUR,I
85.22754888888888,28.5698814,AUR,I
84.22687805555555,28.5819626,AUR,I
83.22623555555555,28.594017,AUR,I
82.22532749999999,28.6060467,AUR,I
81.22429805555555,28.6180439,AUR,I
80.22331944444443,28.6300049,AUR,I
79.22206944444443,28.6419277,AUR,I
78.22070388888888,28.6538067,AUR,I
77.21937444444444,28.6656399,AUR,I
76.21777944444443,28.6774235,AUR,I
75.21607194444444,28.6891556,AUR,I
74.21440638888888,28.7008266,AUR,I
73.21247555555554,28.7124405,AUR,O
73.22764638888889,29.7123528,AUR,I
73.23534305555555,30.2123089,AUR,O
72.23317638888888,30.2238579,AUR,I
71.2310386111111,30.2353401,AUR,I
70.22863638888887,30.2467518,AUR,I
69.4767886111111,30.2552605,AUR,O
227.61631944444443,24.5246582,BOO,I
227.62699194444443,23.5247078,BOO,I
227.63747694444442,22.5247517,BOO,I
227.6478344444444,21.5247993,BOO,I
227.65803305555553,20.5248451,BOO,I
227.66811888888887,19.524889,BOO,I
227.67806111111108,18.5249329,BOO,I
227.68790249999998,17.5249767,BOO,I
227.69762999999998,16.5250206,BOO,I
227.70724361111107,15.5250635,BOO,I
227.71678499999996,14.5251064,BOO,I
227.7262261111111,13.5251474,BOO,I
227.73559499999996,12.5251894,BOO,I
227.74489361111108,11.5252314,BOO,I
227.75412138888885,10.5252714,BOO,I
227.76329111111107,9.5253124,BOO,I
227.77241694444442,8.5253534,BOO,I
227.7814861111111,7.525393,BOO,O
226.7827605555555,7.5165844,BOO,I
225.7839061111111,7.5079212,BOO,I
224.78507999999997,7.4994082,BOO,I
223.78641138888887,7.4910483,BOO,I
222.78761388888887,7.4828424,BOO,I
221.78883138888887,7.4747939,BOO,I
220.79021999999998,7.4669065,BOO,I
219.79146444444441,7.4591804,BOO,I
218.79272388888887,7.4516182,BOO,I
217.79417111111107,7.4442248,BOO,I
216.79545888888887,7.4369988,BOO,I
215.79677555555554,7.4299445,BOO,I
214.7982644444444,7.4230642,BOO,I
213.79960944444443,7.4163589,BOO,I
212.80095611111108,7.409831,BOO,I
211.8024869444444,7.4034839,BOO,I
210.8038619444444,7.3973169,BOO,I
209.80526388888887,7.3913336,BOO,I
208.80682499999998,7.3855362,BOO,I
207.8082419444444,7.3799253,BOO,I
206.80965888888886,7.3745022,BOO,I
205.81126194444442,7.3692708,BOO,I
204.8127075,7.3642302,BOO,I
204.06384888888886,7.3605771,BOO,O
204.05895749999996,8.3605652,BOO,I
204.0540361111111,9.3605528,BOO,I
204.04908611111108,10.3605413,BOO,I
204.04409388888885,11.3605299,BOO,I
204.0390736111111,12.3605175,BOO,I
204.03402305555554,13.3605051,BOO,I
204.02893055555552,14.3604937,BOO,O
204.02378111111108,15.3604803,BOO,I
204.01858805555554,16.3604679,BOO,I
204.01333805555552,17.3604565,BOO,I
204.00803111111108,18.3604431,BOO,I
204.00266694444443,19.3604298,BOO,I
203.9972311111111,20.3604183,BOO,I
203.99173805555552,21.3604031,BOO,I
203.98615805555553,22.3603897,BOO,I
203.98049388888887,23.3603783,BOO,I
203.97474305555554,24.360363,BOO,I
203.96890638888885,25.3603477,BOO,I
203.9629694444444,26.3603363,BOO,I
203.95693361111108,27.360321,BOO,I
203.95387194444442,27.8603134,BOO,O
204.94796249999996,27.8651867,BOO,I
205.94195388888886,27.8702526,BOO,I
206.93614499999998,27.8755093,BOO,I
207.93036444444442,27.8809566,BOO,I
208.9244986111111,27.8865891,BOO,I
209.9188336111111,27.8924084,BOO,I
210.78882749999997,27.8976517,BOO,O
210.78094499999997,28.8976269,BOO,I
210.77289138888887,29.897604,BOO,I
210.77085888888885,30.1475964,BOO,O
211.76474999999996,30.1537571,BOO,I
211.88893361111107,30.1545391,BOO,O
211.88040749999996,31.1545124,BOO,I
211.87169555555553,32.1544838,BOO,I
211.86279749999997,33.1544571,BOO,I
211.85368499999998,34.1544304,BOO,I
211.84435805555552,35.1543961,BOO,I
211.83478805555552,36.1543694,BOO,I
211.82498999999999,37.1543388,BOO,I
211.81491888888885,38.1543045,BOO,I
211.80456138888886,39.154274,BOO,I
211.79391888888887,40.1542397,BOO,I
211.78294638888886,41.1542015,BOO,I
211.77164555555552,42.1541672,BOO,I
211.75997249999998,43.1541328,BOO,I
211.74791388888886,44.1540947,BOO,I
211.73543999999998,45.1540565,BOO,I
211.72252194444442,46.1540146,BOO,I
211.70911805555554,47.1539688,BOO,I
211.6987319444444,47.9039383,BOO,O
211.68441305555552,48.9038925,BOO,I
211.66950749999998,49.9038467,BOO,I
211.6539719444444,50.9037971,BOO,I
211.6377494444444,51.9037476,BOO,I
211.6207844444444,52.9036942,BOO,I
211.60303055555553,53.9036369,BOO,I
211.58439138888886,54.9035759,BOO,O
212.56958555555553,54.9098854,BOO,I
213.55493555555552,54.9163704,BOO,I
214.54030055555552,54.9230309,BOO,I
215.52596555555553,54.929863,BOO,I
216.51180305555553,54.9368706,BOO,I
217.25124888888885,54.9422379,BOO,O
218.23724249999998,54.9495392,BOO,I
219.22355249999998,54.9570084,BOO,I
220.21006055555551,54.9646378,BOO,I
221.19658499999997,54.9724312,BOO,I
222.18346638888886,54.9803848,BOO,I
223.17051888888886,54.9884949,BOO,I
224.15764361111107,54.9967575,BOO,I
225.14509638888887,55.0051765,BOO,I
226.13276555555552,55.0137405,BOO,I
227.12048999999996,55.0224533,BOO,I
228.10858805555551,55.031311,BOO,I
229.09688388888887,55.0403137,BOO,I
229.5910544444444,55.0448647,BOO,O
229.6185344444444,54.0449905,BOO,I
229.64472749999996,53.0451164,BOO,I
229.65737388888886,52.5451736,BOO,O
230.64701555555553,52.55439,BOO,I
231.63672888888885,52.5637436,BOO,I
232.62678611111107,52.5732269,BOO,I
233.61705749999996,52.5828438,BOO,I
234.60737249999997,52.5925865,BOO,I
235.59807305555552,52.6024513,BOO,I
236.58900305555554,52.6124382,BOO,I
237.08447388888885,52.6174774,BOO,O
237.11151138888886,51.6176147,BOO,I
237.1245855555555,51.1176796,BOO,O
237.14992055555552,50.1178131,BOO,I
237.17420999999996,49.1179352,BOO,I
237.19754249999997,48.1180534,BOO,I
237.2199719444444,47.1181679,BOO,I
237.2415869444444,46.1182785,BOO,I
237.26242944444442,45.1183815,BOO,I
237.2825580555555,44.1184883,BOO,I
237.30201305555553,43.1185837,BOO,I
237.32083805555553,42.118679,BOO,I
237.33907638888886,41.1187744,BOO,I
237.3567719444444,40.118866,BOO,I
237.3654269444444,39.6189079,BOO,O
236.37106361111108,39.6088257,BOO,I
235.37701638888885,39.5988693,BOO,I
234.38292444444443,39.5890274,BOO,I
233.38899138888885,39.5793152,BOO,I
232.6436519444444,39.572113,BOO,O
232.65960138888886,38.5721931,BOO,I
232.67510861111109,37.5722656,BOO,I
232.69021499999997,36.5723381,BOO,I
232.70492111111108,35.5724106,BOO,I
232.71928361111108,34.5724792,BOO,I
232.73328749999996,33.5725441,BOO,I
232.74697805555553,32.5726128,BOO,O
231.7519994444444,32.5631142,BOO,I
230.75696388888886,32.5537453,BOO,I
229.76201555555554,32.5445099,BOO,I
